0.00.346.744 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.458.183 I srv    load_model: loading model 'Youssofal/Qwen3.6-27B-Abliterated-Heretic-Uncensored-GGUF:Q3_K_M'
0.21.122.315 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.21.136.459 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.21.136.481 I srv  llama_server: model loaded
0.21.136.485 I srv  llama_server: listening on http://127.0.0.1:8080
0.21.852.916 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.21.852.983 I slot launch_slot_: id  3 | task 0 | processing task, is_child = 0
0.25.038.283 I slot print_timing: id  3 | task 0 | n_decoded =    110, tg =  36.49 t/s, tg_3s =  36.49 t/s
0.28.050.800 I slot print_timing: id  3 | task 0 | n_decoded =    219, tg =  36.34 t/s, tg_3s =  36.18 t/s
0.31.072.546 I slot print_timing: id  3 | task 0 | n_decoded =    328, tg =  36.25 t/s, tg_3s =  36.07 t/s
0.34.088.724 I slot print_timing: id  3 | task 0 | n_decoded =    437, tg =  36.22 t/s, tg_3s =  36.14 t/s
0.37.113.181 I slot print_timing: id  3 | task 0 | n_decoded =    546, tg =  36.18 t/s, tg_3s =  36.04 t/s
0.40.137.120 I slot print_timing: id  3 | task 0 | n_decoded =    655, tg =  36.16 t/s, tg_3s =  36.05 t/s
0.43.144.786 I slot print_timing: id  3 | task 0 | n_decoded =    763, tg =  36.13 t/s, tg_3s =  35.91 t/s
0.46.149.793 I slot print_timing: id  3 | task 0 | n_decoded =    871, tg =  36.10 t/s, tg_3s =  35.94 t/s
0.49.155.158 I slot print_timing: id  3 | task 0 | n_decoded =    979, tg =  36.08 t/s, tg_3s =  35.94 t/s
0.52.165.830 I slot print_timing: id  3 | task 0 | n_decoded =   1087, tg =  36.06 t/s, tg_3s =  35.87 t/s
0.55.172.932 I slot print_timing: id  3 | task 0 | n_decoded =   1195, tg =  36.05 t/s, tg_3s =  35.91 t/s
0.58.189.683 I slot print_timing: id  3 | task 0 | n_decoded =   1303, tg =  36.03 t/s, tg_3s =  35.80 t/s
1.01.205.733 I slot print_timing: id  3 | task 0 | n_decoded =   1411, tg =  36.01 t/s, tg_3s =  35.81 t/s
1.04.227.698 I slot print_timing: id  3 | task 0 | n_decoded =   1519, tg =  35.99 t/s, tg_3s =  35.74 t/s
1.07.246.295 I slot print_timing: id  3 | task 0 | n_decoded =   1627, tg =  35.98 t/s, tg_3s =  35.78 t/s
1.10.266.501 I slot print_timing: id  3 | task 0 | n_decoded =   1735, tg =  35.96 t/s, tg_3s =  35.76 t/s
1.13.267.015 I slot print_timing: id  3 | task 0 | n_decoded =   1842, tg =  35.95 t/s, tg_3s =  35.66 t/s
1.16.294.396 I slot print_timing: id  3 | task 0 | n_decoded =   1950, tg =  35.93 t/s, tg_3s =  35.67 t/s
1.19.298.621 I slot print_timing: id  3 | task 0 | n_decoded =   2057, tg =  35.91 t/s, tg_3s =  35.62 t/s
1.22.300.616 I slot print_timing: id  3 | task 0 | n_decoded =   2164, tg =  35.90 t/s, tg_3s =  35.64 t/s
1.25.303.507 I slot print_timing: id  3 | task 0 | n_decoded =   2271, tg =  35.89 t/s, tg_3s =  35.63 t/s
1.28.311.134 I slot print_timing: id  3 | task 0 | n_decoded =   2378, tg =  35.87 t/s, tg_3s =  35.58 t/s
1.31.314.480 I slot print_timing: id  3 | task 0 | n_decoded =   2485, tg =  35.86 t/s, tg_3s =  35.63 t/s
1.34.325.414 I slot print_timing: id  3 | task 0 | n_decoded =   2592, tg =  35.85 t/s, tg_3s =  35.54 t/s
1.37.334.419 I slot print_timing: id  3 | task 0 | n_decoded =   2699, tg =  35.84 t/s, tg_3s =  35.56 t/s
1.40.350.689 I slot print_timing: id  3 | task 0 | n_decoded =   2806, tg =  35.82 t/s, tg_3s =  35.47 t/s
1.43.370.547 I slot print_timing: id  3 | task 0 | n_decoded =   2913, tg =  35.81 t/s, tg_3s =  35.43 t/s
1.46.391.478 I slot print_timing: id  3 | task 0 | n_decoded =   3020, tg =  35.80 t/s, tg_3s =  35.42 t/s
1.49.419.525 I slot print_timing: id  3 | task 0 | n_decoded =   3127, tg =  35.78 t/s, tg_3s =  35.34 t/s
1.52.444.912 I slot print_timing: id  3 | task 0 | n_decoded =   3234, tg =  35.77 t/s, tg_3s =  35.37 t/s
1.55.447.809 I slot print_timing: id  3 | task 0 | n_decoded =   3340, tg =  35.75 t/s, tg_3s =  35.30 t/s
1.58.449.638 I slot print_timing: id  3 | task 0 | n_decoded =   3446, tg =  35.74 t/s, tg_3s =  35.31 t/s
2.01.454.411 I slot print_timing: id  3 | task 0 | n_decoded =   3552, tg =  35.72 t/s, tg_3s =  35.28 t/s
2.04.461.103 I slot print_timing: id  3 | task 0 | n_decoded =   3658, tg =  35.71 t/s, tg_3s =  35.25 t/s
2.07.467.326 I slot print_timing: id  3 | task 0 | n_decoded =   3764, tg =  35.70 t/s, tg_3s =  35.26 t/s
2.10.479.037 I slot print_timing: id  3 | task 0 | n_decoded =   3870, tg =  35.68 t/s, tg_3s =  35.20 t/s
2.13.487.934 I slot print_timing: id  3 | task 0 | n_decoded =   3976, tg =  35.67 t/s, tg_3s =  35.23 t/s
2.16.501.216 I slot print_timing: id  3 | task 0 | n_decoded =   4082, tg =  35.66 t/s, tg_3s =  35.18 t/s
2.19.516.811 I slot print_timing: id  3 | task 0 | n_decoded =   4188, tg =  35.64 t/s, tg_3s =  35.15 t/s
2.22.532.045 I slot print_timing: id  3 | task 0 | n_decoded =   4294, tg =  35.63 t/s, tg_3s =  35.15 t/s
2.25.556.966 I slot print_timing: id  3 | task 0 | n_decoded =   4400, tg =  35.62 t/s, tg_3s =  35.04 t/s
2.28.578.358 I slot print_timing: id  3 | task 0 | n_decoded =   4506, tg =  35.61 t/s, tg_3s =  35.08 t/s
2.31.605.063 I slot print_timing: id  3 | task 0 | n_decoded =   4612, tg =  35.59 t/s, tg_3s =  35.02 t/s
2.34.629.069 I slot print_timing: id  3 | task 0 | n_decoded =   4718, tg =  35.58 t/s, tg_3s =  35.05 t/s
2.37.653.256 I slot print_timing: id  3 | task 0 | n_decoded =   4824, tg =  35.57 t/s, tg_3s =  35.05 t/s
2.40.657.126 I slot print_timing: id  3 | task 0 | n_decoded =   4929, tg =  35.55 t/s, tg_3s =  34.95 t/s
2.43.657.393 I slot print_timing: id  3 | task 0 | n_decoded =   5034, tg =  35.54 t/s, tg_3s =  35.00 t/s
2.46.662.388 I slot print_timing: id  3 | task 0 | n_decoded =   5139, tg =  35.53 t/s, tg_3s =  34.94 t/s
2.49.663.192 I slot print_timing: id  3 | task 0 | n_decoded =   5244, tg =  35.52 t/s, tg_3s =  34.99 t/s
2.52.668.636 I slot print_timing: id  3 | task 0 | n_decoded =   5349, tg =  35.51 t/s, tg_3s =  34.94 t/s
2.55.671.136 I slot print_timing: id  3 | task 0 | n_decoded =   5454, tg =  35.50 t/s, tg_3s =  34.97 t/s
2.58.672.785 I slot print_timing: id  3 | task 0 | n_decoded =   5559, tg =  35.49 t/s, tg_3s =  34.98 t/s
3.01.686.158 I slot print_timing: id  3 | task 0 | n_decoded =   5664, tg =  35.47 t/s, tg_3s =  34.84 t/s
3.04.697.936 I slot print_timing: id  3 | task 0 | n_decoded =   5769, tg =  35.46 t/s, tg_3s =  34.86 t/s
3.07.714.763 I slot print_timing: id  3 | task 0 | n_decoded =   5874, tg =  35.45 t/s, tg_3s =  34.80 t/s
3.10.729.187 I slot print_timing: id  3 | task 0 | n_decoded =   5979, tg =  35.44 t/s, tg_3s =  34.83 t/s
3.13.744.334 I slot print_timing: id  3 | task 0 | n_decoded =   6084, tg =  35.43 t/s, tg_3s =  34.82 t/s
