0.02.215.902 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.02.348.239 I srv    load_model: loading model 'unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q3_K_M'
0.02.987.198 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.27.688.774 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.27.703.946 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.27.703.974 I srv  llama_server: model loaded
0.27.703.977 I srv  llama_server: listening on http://127.0.0.1:8080
0.27.901.819 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.27.901.872 I slot launch_slot_: id  3 | task 0 | processing task, is_child = 0
0.31.626.052 I slot print_timing: id  3 | task 0 | n_decoded =    166, tg =  55.04 t/s, tg_3s =  55.04 t/s
0.34.627.265 I slot print_timing: id  3 | task 0 | n_decoded =    332, tg =  55.17 t/s, tg_3s =  55.31 t/s
0.37.630.924 I slot print_timing: id  3 | task 0 | n_decoded =    498, tg =  55.20 t/s, tg_3s =  55.27 t/s
0.40.652.295 I slot print_timing: id  3 | task 0 | n_decoded =    661, tg =  54.89 t/s, tg_3s =  53.95 t/s
0.43.660.390 I slot print_timing: id  3 | task 0 | n_decoded =    826, tg =  54.88 t/s, tg_3s =  54.85 t/s
0.46.664.538 I slot print_timing: id  3 | task 0 | n_decoded =    992, tg =  54.94 t/s, tg_3s =  55.26 t/s
0.49.667.258 I slot print_timing: id  3 | task 0 | n_decoded =   1156, tg =  54.90 t/s, tg_3s =  54.62 t/s
0.52.678.085 I slot print_timing: id  3 | task 0 | n_decoded =   1322, tg =  54.93 t/s, tg_3s =  55.13 t/s
0.55.687.049 I slot print_timing: id  3 | task 0 | n_decoded =   1488, tg =  54.95 t/s, tg_3s =  55.17 t/s
0.58.695.987 I slot print_timing: id  3 | task 0 | n_decoded =   1653, tg =  54.94 t/s, tg_3s =  54.84 t/s
1.01.696.053 I slot print_timing: id  3 | task 0 | n_decoded =   1817, tg =  54.92 t/s, tg_3s =  54.67 t/s
1.04.644.978 I slot print_timing: id  3 | task 0 | prompt eval time =     708.02 ms /    55 tokens (   12.87 ms per token,    77.68 tokens per second)
1.04.644.982 I slot print_timing: id  3 | task 0 |        eval time =   36035.03 ms /  1980 tokens (   18.20 ms per token,    54.95 tokens per second)
1.04.644.982 I slot print_timing: id  3 | task 0 |       total time =   36743.05 ms /  2035 tokens
1.04.644.986 I slot print_timing: id  3 | task 0 |    graphs reused =       1972
1.04.645.015 I slot      release: id  3 | task 0 | stop processing: n_tokens = 2034, truncated = 0
1.04.680.152 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = -1
1.04.680.195 I slot launch_slot_: id  2 | task 1983 | processing task, is_child = 0
1.08.702.186 I slot print_timing: id  2 | task 1983 | n_decoded =    167, tg =  55.59 t/s, tg_3s =  55.59 t/s
1.11.704.713 I slot print_timing: id  2 | task 1983 | n_decoded =    332, tg =  55.27 t/s, tg_3s =  54.95 t/s
1.14.706.210 I slot print_timing: id  2 | task 1983 | n_decoded =    498, tg =  55.28 t/s, tg_3s =  55.31 t/s
1.17.712.338 I slot print_timing: id  2 | task 1983 | n_decoded =    664, tg =  55.27 t/s, tg_3s =  55.22 t/s
1.20.721.122 I slot print_timing: id  2 | task 1983 | n_decoded =    828, tg =  55.11 t/s, tg_3s =  54.51 t/s
1.23.736.016 I slot print_timing: id  2 | task 1983 | n_decoded =    995, tg =  55.16 t/s, tg_3s =  55.39 t/s
1.26.742.334 I slot print_timing: id  2 | task 1983 | n_decoded =   1161, tg =  55.17 t/s, tg_3s =  55.22 t/s
1.29.743.592 I slot print_timing: id  2 | task 1983 | n_decoded =   1325, tg =  55.10 t/s, tg_3s =  54.64 t/s
1.32.761.344 I slot print_timing: id  2 | task 1983 | n_decoded =   1492, tg =  55.13 t/s, tg_3s =  55.34 t/s
1.35.766.419 I slot print_timing: id  2 | task 1983 | n_decoded =   1658, tg =  55.14 t/s, tg_3s =  55.24 t/s
1.38.784.233 I slot print_timing: id  2 | task 1983 | n_decoded =   1823, tg =  55.10 t/s, tg_3s =  54.68 t/s
1.41.785.710 I slot print_timing: id  2 | task 1983 | n_decoded =   1985, tg =  55.00 t/s, tg_3s =  53.97 t/s
1.44.803.629 I slot print_timing: id  2 | task 1983 | n_decoded =   2151, tg =  55.00 t/s, tg_3s =  55.00 t/s
1.47.808.087 I slot print_timing: id  2 | task 1983 | n_decoded =   2316, tg =  55.00 t/s, tg_3s =  54.92 t/s
1.50.826.119 I slot print_timing: id  2 | task 1983 | n_decoded =   2480, tg =  54.95 t/s, tg_3s =  54.34 t/s
1.53.828.448 I slot print_timing: id  2 | task 1983 | n_decoded =   2645, tg =  54.95 t/s, tg_3s =  54.96 t/s
1.56.832.754 I slot print_timing: id  2 | task 1983 | n_decoded =   2810, tg =  54.95 t/s, tg_3s =  54.92 t/s
1.59.835.012 I slot print_timing: id  2 | task 1983 | n_decoded =   2973, tg =  54.92 t/s, tg_3s =  54.29 t/s
2.02.846.241 I slot print_timing: id  2 | task 1983 | n_decoded =   3138, tg =  54.91 t/s, tg_3s =  54.79 t/s
2.05.852.592 I slot print_timing: id  2 | task 1983 | n_decoded =   3303, tg =  54.91 t/s, tg_3s =  54.88 t/s
2.08.859.341 I slot print_timing: id  2 | task 1983 | n_decoded =   3467, tg =  54.89 t/s, tg_3s =  54.54 t/s
2.11.873.756 I slot print_timing: id  2 | task 1983 | n_decoded =   3631, tg =  54.87 t/s, tg_3s =  54.41 t/s
2.14.884.460 I slot print_timing: id  2 | task 1983 | n_decoded =   3796, tg =  54.87 t/s, tg_3s =  54.80 t/s
2.17.897.404 I slot print_timing: id  2 | task 1983 | n_decoded =   3960, tg =  54.85 t/s, tg_3s =  54.43 t/s
2.20.897.506 I slot print_timing: id  2 | task 1983 | n_decoded =   4123, tg =  54.83 t/s, tg_3s =  54.33 t/s
2.23.898.968 I slot print_timing: id  2 | task 1983 | n_decoded =   4286, tg =  54.81 t/s, tg_3s =  54.31 t/s
2.26.901.028 I slot print_timing: id  2 | task 1983 | n_decoded =   4417, tg =  54.39 t/s, tg_3s =  43.64 t/s
2.29.907.766 I slot print_timing: id  2 | task 1983 | n_decoded =   4574, tg =  54.32 t/s, tg_3s =  52.22 t/s
2.32.916.175 I slot print_timing: id  2 | task 1983 | n_decoded =   4738, tg =  54.32 t/s, tg_3s =  54.51 t/s
2.35.930.433 I slot print_timing: id  2 | task 1983 | n_decoded =   4876, tg =  54.04 t/s, tg_3s =  45.78 t/s
2.38.937.935 I slot print_timing: id  2 | task 1983 | n_decoded =   5034, tg =  53.99 t/s, tg_3s =  52.54 t/s
2.41.944.887 I slot print_timing: id  2 | task 1983 | n_decoded =   5195, tg =  53.98 t/s, tg_3s =  53.54 t/s
2.44.958.710 I slot print_timing: id  2 | task 1983 | n_decoded =   5359, tg =  53.99 t/s, tg_3s =  54.42 t/s
2.47.965.898 I slot print_timing: id  2 | task 1983 | n_decoded =   5522, tg =  54.00 t/s, tg_3s =  54.20 t/s
2.50.983.376 I slot print_timing: id  2 | task 1983 | n_decoded =   5685, tg =  54.00 t/s, tg_3s =  54.02 t/s
2.53.985.937 I slot print_timing: id  2 | task 1983 | n_decoded =   5849, tg =  54.01 t/s, tg_3s =  54.62 t/s
2.56.986.286 I slot print_timing: id  2 | task 1983 | n_decoded =   6012, tg =  54.02 t/s, tg_3s =  54.33 t/s
2.59.991.448 I slot print_timing: id  2 | task 1983 | n_decoded =   6173, tg =  54.01 t/s, tg_3s =  53.57 t/s
3.03.008.924 I slot print_timing: id  2 | task 1983 | n_decoded =   6337, tg =  54.02 t/s, tg_3s =  54.35 t/s
3.06.017.990 I slot print_timing: id  2 | task 1983 | n_decoded =   6500, tg =  54.02 t/s, tg_3s =  54.17 t/s
3.09.031.473 I slot print_timing: id  2 | task 1983 | n_decoded =   6662, tg =  54.02 t/s, tg_3s =  53.76 t/s
3.12.041.465 I slot print_timing: id  2 | task 1983 | n_decoded =   6824, tg =  54.01 t/s, tg_3s =  53.82 t/s
3.15.046.111 I slot print_timing: id  2 | task 1983 | n_decoded =   6986, tg =  54.01 t/s, tg_3s =  53.92 t/s
3.18.057.717 I slot print_timing: id  2 | task 1983 | n_decoded =   7149, tg =  54.01 t/s, tg_3s =  54.12 t/s
3.21.061.303 I slot print_timing: id  2 | task 1983 | n_decoded =   7309, tg =  54.00 t/s, tg_3s =  53.27 t/s
3.24.076.114 I slot print_timing: id  2 | task 1983 | n_decoded =   7472, tg =  54.00 t/s, tg_3s =  54.07 t/s
3.27.084.663 I slot print_timing: id  2 | task 1983 | n_decoded =   7635, tg =  54.00 t/s, tg_3s =  54.18 t/s
3.30.089.066 I slot print_timing: id  2 | task 1983 | n_decoded =   7796, tg =  53.99 t/s, tg_3s =  53.59 t/s
3.33.102.126 I slot print_timing: id  2 | task 1983 | n_decoded =   7959, tg =  53.99 t/s, tg_3s =  54.10 t/s
3.36.119.641 I slot print_timing: id  2 | task 1983 | n_decoded =   8122, tg =  53.99 t/s, tg_3s =  54.02 t/s
3.37.421.207 I slot print_timing: id  2 | task 1983 | prompt eval time =     946.35 ms /   269 tokens (    3.52 ms per token,   284.25 tokens per second)
3.37.421.213 I slot print_timing: id  2 | task 1983 |        eval time =  151723.27 ms /  8192 tokens (   18.52 ms per token,    53.99 tokens per second)
3.37.421.214 I slot print_timing: id  2 | task 1983 |       total time =  152669.62 ms /  8461 tokens
3.37.421.214 I slot print_timing: id  2 | task 1983 |    graphs reused =      10130
3.37.421.244 I slot      release: id  2 | task 1983 | stop processing: n_tokens = 8460, truncated = 0
3.37.449.265 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.128 (> 0.100 thold), f_keep = 0.003
3.37.553.340 I slot launch_slot_: id  2 | task 10178 | processing task, is_child = 0
3.41.177.958 I slot print_timing: id  2 | task 10178 | n_decoded =    166, tg =  55.06 t/s, tg_3s =  55.06 t/s
3.44.191.105 I slot print_timing: id  2 | task 10178 | n_decoded =    330, tg =  54.74 t/s, tg_3s =  54.43 t/s
3.47.205.928 I slot print_timing: id  2 | task 10178 | n_decoded =    497, tg =  54.96 t/s, tg_3s =  55.39 t/s
3.50.210.167 I slot print_timing: id  2 | task 10178 | n_decoded =    661, tg =  54.87 t/s, tg_3s =  54.59 t/s
3.53.217.516 I slot print_timing: id  2 | task 10178 | n_decoded =    827, tg =  54.93 t/s, tg_3s =  55.20 t/s
3.56.232.845 I slot print_timing: id  2 | task 10178 | n_decoded =    993, tg =  54.95 t/s, tg_3s =  55.05 t/s
3.59.237.219 I slot print_timing: id  2 | task 10178 | n_decoded =   1157, tg =  54.90 t/s, tg_3s =  54.59 t/s
4.02.238.061 I slot print_timing: id  2 | task 10178 | n_decoded =   1323, tg =  54.95 t/s, tg_3s =  55.32 t/s
4.05.247.629 I slot print_timing: id  2 | task 10178 | n_decoded =   1489, tg =  54.98 t/s, tg_3s =  55.16 t/s
4.08.247.749 I slot print_timing: id  2 | task 10178 | n_decoded =   1654, tg =  54.98 t/s, tg_3s =  55.00 t/s
4.11.251.940 I slot print_timing: id  2 | task 10178 | n_decoded =   1818, tg =  54.94 t/s, tg_3s =  54.59 t/s
4.14.253.128 I slot print_timing: id  2 | task 10178 | n_decoded =   1983, tg =  54.95 t/s, tg_3s =  54.98 t/s
4.17.270.311 I slot print_timing: id  2 | task 10178 | n_decoded =   2149, tg =  54.95 t/s, tg_3s =  55.02 t/s
4.20.285.880 I slot print_timing: id  2 | task 10178 | n_decoded =   2313, tg =  54.91 t/s, tg_3s =  54.38 t/s
4.23.301.362 I slot print_timing: id  2 | task 10178 | n_decoded =   2479, tg =  54.92 t/s, tg_3s =  55.05 t/s
4.26.306.094 I slot print_timing: id  2 | task 10178 | n_decoded =   2644, tg =  54.92 t/s, tg_3s =  54.91 t/s
4.29.316.199 I slot print_timing: id  2 | task 10178 | n_decoded =   2809, tg =  54.91 t/s, tg_3s =  54.82 t/s
4.32.321.843 I slot print_timing: id  2 | task 10178 | n_decoded =   2973, tg =  54.89 t/s, tg_3s =  54.56 t/s
4.35.328.852 I slot print_timing: id  2 | task 10178 | n_decoded =   3138, tg =  54.89 t/s, tg_3s =  54.87 t/s
4.38.331.608 I slot print_timing: id  2 | task 10178 | n_decoded =   3303, tg =  54.90 t/s, tg_3s =  54.95 t/s
4.41.342.173 I slot print_timing: id  2 | task 10178 | n_decoded =   3466, tg =  54.86 t/s, tg_3s =  54.14 t/s
