0.02.171.482 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.02.294.534 I srv    load_model: loading model 'unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q3_K_M'
0.02.941.820 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.27.816.505 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.27.833.037 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.27.833.067 I srv  llama_server: model loaded
0.27.833.071 I srv  llama_server: listening on http://127.0.0.1:8080
0.27.876.384 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.27.876.430 I slot launch_slot_: id  3 | task 0 | processing task, is_child = 0
0.31.594.427 I slot print_timing: id  3 | task 0 | n_decoded =    173, tg =  57.47 t/s, tg_3s =  57.47 t/s
0.34.603.371 I slot print_timing: id  3 | task 0 | n_decoded =    342, tg =  56.82 t/s, tg_3s =  56.17 t/s
0.37.607.384 I slot print_timing: id  3 | task 0 | n_decoded =    512, tg =  56.74 t/s, tg_3s =  56.59 t/s
0.40.613.997 I slot print_timing: id  3 | task 0 | n_decoded =    681, tg =  56.61 t/s, tg_3s =  56.21 t/s
0.43.615.362 I slot print_timing: id  3 | task 0 | n_decoded =    853, tg =  56.75 t/s, tg_3s =  57.31 t/s
0.46.623.289 I slot print_timing: id  3 | task 0 | n_decoded =   1023, tg =  56.71 t/s, tg_3s =  56.52 t/s
0.49.628.733 I slot print_timing: id  3 | task 0 | n_decoded =   1195, tg =  56.78 t/s, tg_3s =  57.23 t/s
0.52.632.065 I slot print_timing: id  3 | task 0 | n_decoded =   1367, tg =  56.85 t/s, tg_3s =  57.27 t/s
0.55.636.104 I slot print_timing: id  3 | task 0 | n_decoded =   1537, tg =  56.82 t/s, tg_3s =  56.59 t/s
0.58.638.361 I slot print_timing: id  3 | task 0 | n_decoded =   1709, tg =  56.86 t/s, tg_3s =  57.29 t/s
1.01.644.848 I slot print_timing: id  3 | task 0 | n_decoded =   1880, tg =  56.87 t/s, tg_3s =  56.88 t/s
1.04.653.582 I slot print_timing: id  3 | task 0 | n_decoded =   2052, tg =  56.89 t/s, tg_3s =  57.17 t/s
1.07.667.354 I slot print_timing: id  3 | task 0 | n_decoded =   2222, tg =  56.85 t/s, tg_3s =  56.41 t/s
1.10.667.666 I slot print_timing: id  3 | task 0 | n_decoded =   2393, tg =  56.86 t/s, tg_3s =  56.99 t/s
1.13.669.788 I slot print_timing: id  3 | task 0 | n_decoded =   2564, tg =  56.87 t/s, tg_3s =  56.96 t/s
1.14.493.353 I slot print_timing: id  3 | task 0 | prompt eval time =     707.74 ms /    55 tokens (   12.87 ms per token,    77.71 tokens per second)
1.14.493.356 I slot print_timing: id  3 | task 0 |        eval time =   45909.13 ms /  2611 tokens (   17.58 ms per token,    56.87 tokens per second)
1.14.493.357 I slot print_timing: id  3 | task 0 |       total time =   46616.87 ms /  2666 tokens
1.14.493.361 I slot print_timing: id  3 | task 0 |    graphs reused =       2600
1.14.493.391 I slot      release: id  3 | task 0 | stop processing: n_tokens = 2665, truncated = 0
1.14.519.288 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = -1
1.14.519.325 I slot launch_slot_: id  2 | task 2614 | processing task, is_child = 0
1.18.515.831 I slot print_timing: id  2 | task 2614 | n_decoded =    172, tg =  57.29 t/s, tg_3s =  57.29 t/s
1.21.522.495 I slot print_timing: id  2 | task 2614 | n_decoded =    344, tg =  57.25 t/s, tg_3s =  57.21 t/s
1.24.536.145 I slot print_timing: id  2 | task 2614 | n_decoded =    516, tg =  57.19 t/s, tg_3s =  57.07 t/s
1.27.545.011 I slot print_timing: id  2 | task 2614 | n_decoded =    686, tg =  57.02 t/s, tg_3s =  56.50 t/s
1.30.546.527 I slot print_timing: id  2 | task 2614 | n_decoded =    857, tg =  57.01 t/s, tg_3s =  56.97 t/s
1.33.553.440 I slot print_timing: id  2 | task 2614 | n_decoded =   1029, tg =  57.04 t/s, tg_3s =  57.20 t/s
1.36.558.723 I slot print_timing: id  2 | task 2614 | n_decoded =   1199, tg =  56.97 t/s, tg_3s =  56.57 t/s
1.39.569.022 I slot print_timing: id  2 | task 2614 | n_decoded =   1367, tg =  56.83 t/s, tg_3s =  55.81 t/s
1.42.572.965 I slot print_timing: id  2 | task 2614 | n_decoded =   1538, tg =  56.84 t/s, tg_3s =  56.93 t/s
1.45.580.020 I slot print_timing: id  2 | task 2614 | n_decoded =   1708, tg =  56.81 t/s, tg_3s =  56.53 t/s
1.48.585.072 I slot print_timing: id  2 | task 2614 | n_decoded =   1879, tg =  56.82 t/s, tg_3s =  56.90 t/s
1.51.585.620 I slot print_timing: id  2 | task 2614 | n_decoded =   2050, tg =  56.83 t/s, tg_3s =  56.99 t/s
1.54.600.920 I slot print_timing: id  2 | task 2614 | n_decoded =   2221, tg =  56.82 t/s, tg_3s =  56.71 t/s
1.57.617.089 I slot print_timing: id  2 | task 2614 | n_decoded =   2390, tg =  56.77 t/s, tg_3s =  56.03 t/s
2.00.619.800 I slot print_timing: id  2 | task 2614 | n_decoded =   2560, tg =  56.76 t/s, tg_3s =  56.62 t/s
2.03.620.010 I slot print_timing: id  2 | task 2614 | n_decoded =   2730, tg =  56.75 t/s, tg_3s =  56.66 t/s
2.06.624.398 I slot print_timing: id  2 | task 2614 | n_decoded =   2898, tg =  56.70 t/s, tg_3s =  55.92 t/s
2.09.631.962 I slot print_timing: id  2 | task 2614 | n_decoded =   3067, tg =  56.67 t/s, tg_3s =  56.19 t/s
2.12.647.156 I slot print_timing: id  2 | task 2614 | n_decoded =   3237, tg =  56.66 t/s, tg_3s =  56.38 t/s
2.15.659.220 I slot print_timing: id  2 | task 2614 | n_decoded =   3407, tg =  56.65 t/s, tg_3s =  56.44 t/s
2.18.663.394 I slot print_timing: id  2 | task 2614 | n_decoded =   3575, tg =  56.61 t/s, tg_3s =  55.92 t/s
2.21.680.837 I slot print_timing: id  2 | task 2614 | n_decoded =   3745, tg =  56.60 t/s, tg_3s =  56.34 t/s
2.24.689.447 I slot print_timing: id  2 | task 2614 | n_decoded =   3915, tg =  56.60 t/s, tg_3s =  56.50 t/s
2.27.692.993 I slot print_timing: id  2 | task 2614 | n_decoded =   4083, tg =  56.57 t/s, tg_3s =  55.93 t/s
2.30.701.489 I slot print_timing: id  2 | task 2614 | n_decoded =   4252, tg =  56.55 t/s, tg_3s =  56.17 t/s
2.33.715.028 I slot print_timing: id  2 | task 2614 | n_decoded =   4422, tg =  56.55 t/s, tg_3s =  56.41 t/s
2.36.723.091 I slot print_timing: id  2 | task 2614 | n_decoded =   4590, tg =  56.52 t/s, tg_3s =  55.85 t/s
2.39.723.832 I slot print_timing: id  2 | task 2614 | n_decoded =   4757, tg =  56.49 t/s, tg_3s =  55.65 t/s
2.42.739.799 I slot print_timing: id  2 | task 2614 | n_decoded =   4926, tg =  56.47 t/s, tg_3s =  56.04 t/s
2.45.746.481 I slot print_timing: id  2 | task 2614 | n_decoded =   5094, tg =  56.45 t/s, tg_3s =  55.88 t/s
2.48.753.685 I slot print_timing: id  2 | task 2614 | n_decoded =   5263, tg =  56.45 t/s, tg_3s =  56.20 t/s
2.51.770.481 I slot print_timing: id  2 | task 2614 | n_decoded =   5433, tg =  56.44 t/s, tg_3s =  56.35 t/s
2.54.782.609 I slot print_timing: id  2 | task 2614 | n_decoded =   5602, tg =  56.43 t/s, tg_3s =  56.11 t/s
2.57.797.287 I slot print_timing: id  2 | task 2614 | n_decoded =   5769, tg =  56.40 t/s, tg_3s =  55.40 t/s
3.00.811.514 I slot print_timing: id  2 | task 2614 | n_decoded =   5937, tg =  56.38 t/s, tg_3s =  55.74 t/s
3.03.815.162 I slot print_timing: id  2 | task 2614 | n_decoded =   6105, tg =  56.37 t/s, tg_3s =  55.93 t/s
3.06.827.575 I slot print_timing: id  2 | task 2614 | n_decoded =   6271, tg =  56.34 t/s, tg_3s =  55.11 t/s
3.09.831.059 I slot print_timing: id  2 | task 2614 | n_decoded =   6439, tg =  56.33 t/s, tg_3s =  55.94 t/s
3.12.837.441 I slot print_timing: id  2 | task 2614 | n_decoded =   6607, tg =  56.31 t/s, tg_3s =  55.88 t/s
3.15.847.909 I slot print_timing: id  2 | task 2614 | n_decoded =   6774, tg =  56.29 t/s, tg_3s =  55.47 t/s
3.18.863.423 I slot print_timing: id  2 | task 2614 | n_decoded =   6942, tg =  56.28 t/s, tg_3s =  55.71 t/s
3.21.871.479 I slot print_timing: id  2 | task 2614 | n_decoded =   7110, tg =  56.27 t/s, tg_3s =  55.85 t/s
3.24.882.382 I slot print_timing: id  2 | task 2614 | n_decoded =   7278, tg =  56.26 t/s, tg_3s =  55.80 t/s
3.27.896.795 I slot print_timing: id  2 | task 2614 | n_decoded =   7445, tg =  56.24 t/s, tg_3s =  55.40 t/s
3.30.907.985 I slot print_timing: id  2 | task 2614 | n_decoded =   7614, tg =  56.24 t/s, tg_3s =  56.12 t/s
3.33.913.373 I slot print_timing: id  2 | task 2614 | n_decoded =   7781, tg =  56.22 t/s, tg_3s =  55.57 t/s
3.36.928.469 I slot print_timing: id  2 | task 2614 | n_decoded =   7947, tg =  56.20 t/s, tg_3s =  55.06 t/s
3.39.939.361 I slot print_timing: id  2 | task 2614 | n_decoded =   8113, tg =  56.17 t/s, tg_3s =  55.13 t/s
3.41.398.875 I slot print_timing: id  2 | task 2614 | prompt eval time =     918.90 ms /   269 tokens (    3.42 ms per token,   292.74 tokens per second)
3.41.398.880 I slot print_timing: id  2 | task 2614 |        eval time =  145885.14 ms /  8192 tokens (   17.81 ms per token,    56.15 tokens per second)
3.41.398.880 I slot print_timing: id  2 | task 2614 |       total time =  146804.04 ms /  8461 tokens
3.41.398.881 I slot print_timing: id  2 | task 2614 |    graphs reused =      10758
3.41.398.908 I slot      release: id  2 | task 2614 | stop processing: n_tokens = 8460, truncated = 0
3.41.426.060 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.128 (> 0.100 thold), f_keep = 0.003
3.41.530.408 I slot launch_slot_: id  2 | task 10809 | processing task, is_child = 0
3.45.169.902 I slot print_timing: id  2 | task 10809 | n_decoded =    171, tg =  56.72 t/s, tg_3s =  56.72 t/s
3.48.184.677 I slot print_timing: id  2 | task 10809 | n_decoded =    342, tg =  56.72 t/s, tg_3s =  56.72 t/s
3.51.190.436 I slot print_timing: id  2 | task 10809 | n_decoded =    514, tg =  56.89 t/s, tg_3s =  57.22 t/s
3.54.197.544 I slot print_timing: id  2 | task 10809 | n_decoded =    686, tg =  56.96 t/s, tg_3s =  57.20 t/s
3.57.199.666 I slot print_timing: id  2 | task 10809 | n_decoded =    855, tg =  56.83 t/s, tg_3s =  56.29 t/s
4.00.203.802 I slot print_timing: id  2 | task 10809 | n_decoded =   1026, tg =  56.85 t/s, tg_3s =  56.92 t/s
4.03.219.507 I slot print_timing: id  2 | task 10809 | n_decoded =   1197, tg =  56.83 t/s, tg_3s =  56.70 t/s
4.06.224.352 I slot print_timing: id  2 | task 10809 | n_decoded =   1366, tg =  56.75 t/s, tg_3s =  56.24 t/s
4.09.226.396 I slot print_timing: id  2 | task 10809 | n_decoded =   1537, tg =  56.78 t/s, tg_3s =  56.96 t/s
4.12.237.105 I slot print_timing: id  2 | task 10809 | n_decoded =   1708, tg =  56.78 t/s, tg_3s =  56.80 t/s
4.15.248.865 I slot print_timing: id  2 | task 10809 | n_decoded =   1880, tg =  56.81 t/s, tg_3s =  57.11 t/s
4.18.261.700 I slot print_timing: id  2 | task 10809 | n_decoded =   2050, tg =  56.78 t/s, tg_3s =  56.43 t/s
4.21.273.780 I slot print_timing: id  2 | task 10809 | n_decoded =   2220, tg =  56.75 t/s, tg_3s =  56.44 t/s
4.24.280.388 I slot print_timing: id  2 | task 10809 | n_decoded =   2391, tg =  56.76 t/s, tg_3s =  56.87 t/s
4.27.297.347 I slot print_timing: id  2 | task 10809 | n_decoded =   2561, tg =  56.73 t/s, tg_3s =  56.35 t/s
4.30.297.860 I slot print_timing: id  2 | task 10809 | n_decoded =   2732, tg =  56.75 t/s, tg_3s =  56.99 t/s
4.33.300.621 I slot print_timing: id  2 | task 10809 | n_decoded =   2903, tg =  56.76 t/s, tg_3s =  56.95 t/s
4.36.309.332 I slot print_timing: id  2 | task 10809 | n_decoded =   3071, tg =  56.71 t/s, tg_3s =  55.84 t/s
4.39.313.303 I slot print_timing: id  2 | task 10809 | n_decoded =   3241, tg =  56.70 t/s, tg_3s =  56.59 t/s
4.42.328.794 I slot print_timing: id  2 | task 10809 | n_decoded =   3408, tg =  56.64 t/s, tg_3s =  55.38 t/s
4.45.331.112 I slot print_timing: id  2 | task 10809 | n_decoded =   3578, tg =  56.64 t/s, tg_3s =  56.62 t/s
4.48.348.046 I slot print_timing: id  2 | task 10809 | n_decoded =   3747, tg =  56.61 t/s, tg_3s =  56.02 t/s
4.51.369.897 I slot print_timing: id  2 | task 10809 | n_decoded =   3917, tg =  56.59 t/s, tg_3s =  56.26 t/s
4.54.374.229 I slot print_timing: id  2 | task 10809 | n_decoded =   4050, tg =  56.08 t/s, tg_3s =  44.27 t/s
4.57.387.747 I slot print_timing: id  2 | task 10809 | n_decoded =   4208, tg =  55.93 t/s, tg_3s =  52.43 t/s
5.00.402.524 I slot print_timing: id  2 | task 10809 | n_decoded =   4379, tg =  55.96 t/s, tg_3s =  56.72 t/s
5.03.405.375 I slot print_timing: id  2 | task 10809 | n_decoded =   4547, tg =  55.96 t/s, tg_3s =  55.95 t/s
5.06.420.651 I slot print_timing: id  2 | task 10809 | n_decoded =   4715, tg =  55.95 t/s, tg_3s =  55.72 t/s
5.07.798.705 I slot print_timing: id  2 | task 10809 | prompt eval time =     624.57 ms /   166 tokens (    3.76 ms per token,   265.78 tokens per second)
5.07.798.709 I slot print_timing: id  2 | task 10809 |        eval time =   85643.69 ms /  4793 tokens (   17.87 ms per token,    55.96 tokens per second)
5.07.798.709 I slot print_timing: id  2 | task 10809 |       total time =   86268.25 ms /  4959 tokens
5.07.798.710 I slot print_timing: id  2 | task 10809 |    graphs reused =      15530
5.07.798.733 I slot      release: id  2 | task 10809 | stop processing: n_tokens = 4979, truncated = 0
5.07.824.486 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.407 (> 0.100 thold), f_keep = 0.005
5.07.939.383 I slot launch_slot_: id  2 | task 15604 | processing task, is_child = 0
5.11.320.773 I slot print_timing: id  2 | task 15604 | n_decoded =    174, tg =  57.90 t/s, tg_3s =  57.90 t/s
5.14.335.091 I slot print_timing: id  2 | task 15604 | n_decoded =    347, tg =  57.65 t/s, tg_3s =  57.39 t/s
5.17.350.368 I slot print_timing: id  2 | task 15604 | n_decoded =    518, tg =  57.33 t/s, tg_3s =  56.71 t/s
5.20.365.480 I slot print_timing: id  2 | task 15604 | n_decoded =    691, tg =  57.35 t/s, tg_3s =  57.38 t/s
5.23.380.915 I slot print_timing: id  2 | task 15604 | n_decoded =    864, tg =  57.35 t/s, tg_3s =  57.37 t/s
5.26.397.381 I slot print_timing: id  2 | task 15604 | n_decoded =   1035, tg =  57.24 t/s, tg_3s =  56.69 t/s
5.29.401.904 I slot print_timing: id  2 | task 15604 | n_decoded =   1207, tg =  57.24 t/s, tg_3s =  57.25 t/s
5.32.407.044 I slot print_timing: id  2 | task 15604 | n_decoded =   1379, tg =  57.24 t/s, tg_3s =  57.24 t/s
5.35.410.599 I slot print_timing: id  2 | task 15604 | n_decoded =   1549, tg =  57.17 t/s, tg_3s =  56.60 t/s
5.38.414.464 I slot print_timing: id  2 | task 15604 | n_decoded =   1721, tg =  57.18 t/s, tg_3s =  57.26 t/s
5.41.414.994 I slot print_timing: id  2 | task 15604 | n_decoded =   1889, tg =  57.07 t/s, tg_3s =  55.99 t/s
5.44.425.663 I slot print_timing: id  2 | task 15604 | n_decoded =   2061, tg =  57.08 t/s, tg_3s =  57.13 t/s
5.47.435.473 I slot print_timing: id  2 | task 15604 | n_decoded =   2231, tg =  57.03 t/s, tg_3s =  56.48 t/s
5.50.435.866 I slot print_timing: id  2 | task 15604 | n_decoded =   2402, tg =  57.03 t/s, tg_3s =  56.99 t/s
5.53.437.899 I slot print_timing: id  2 | task 15604 | n_decoded =   2573, tg =  57.02 t/s, tg_3s =  56.96 t/s
5.56.451.211 I slot print_timing: id  2 | task 15604 | n_decoded =   2743, tg =  56.98 t/s, tg_3s =  56.42 t/s
5.58.799.690 I slot print_timing: id  2 | task 15604 | prompt eval time =     376.24 ms /    38 tokens (    9.90 ms per token,   101.00 tokens per second)
5.58.799.695 I slot print_timing: id  2 | task 15604 |        eval time =   50484.02 ms /  2877 tokens (   17.55 ms per token,    56.99 tokens per second)
5.58.799.696 I slot print_timing: id  2 | task 15604 |       total time =   50860.26 ms /  2915 tokens
5.58.799.697 I slot print_timing: id  2 | task 15604 |    graphs reused =      18394
5.58.799.715 I slot      release: id  2 | task 15604 | stop processing: n_tokens = 2935, truncated = 0
5.58.825.429 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.375 (> 0.100 thold), f_keep = 0.008
5.58.956.890 I slot launch_slot_: id  2 | task 18483 | processing task, is_child = 0
