0.00.228.854 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.346.007 I srv    load_model: loading model 'unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_XL'
0.00.970.443 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.35.050.172 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.35.065.132 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.35.065.160 I srv  llama_server: model loaded
0.35.065.163 I srv  llama_server: listening on http://127.0.0.1:8080
0.36.130.836 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.36.130.889 I slot launch_slot_: id  3 | task 0 | processing task, is_child = 0
0.40.044.757 I slot print_timing: id  3 | task 0 | n_decoded =    136, tg =  44.05 t/s, tg_3s =  44.05 t/s
0.43.045.329 I slot print_timing: id  3 | task 0 | n_decoded =    276, tg =  45.34 t/s, tg_3s =  46.66 t/s
0.46.061.189 I slot print_timing: id  3 | task 0 | n_decoded =    422, tg =  46.36 t/s, tg_3s =  48.41 t/s
0.49.074.512 I slot print_timing: id  3 | task 0 | n_decoded =    573, tg =  47.29 t/s, tg_3s =  50.11 t/s
0.52.078.277 I slot print_timing: id  3 | task 0 | n_decoded =    727, tg =  48.08 t/s, tg_3s =  51.27 t/s
0.55.087.144 I slot print_timing: id  3 | task 0 | n_decoded =    878, tg =  48.43 t/s, tg_3s =  50.19 t/s
0.58.099.952 I slot print_timing: id  3 | task 0 | n_decoded =   1030, tg =  48.72 t/s, tg_3s =  50.45 t/s
1.01.100.758 I slot print_timing: id  3 | task 0 | n_decoded =   1188, tg =  49.21 t/s, tg_3s =  52.65 t/s
1.04.112.296 I slot print_timing: id  3 | task 0 | n_decoded =   1341, tg =  49.38 t/s, tg_3s =  50.80 t/s
1.07.126.467 I slot print_timing: id  3 | task 0 | n_decoded =   1498, tg =  49.65 t/s, tg_3s =  52.09 t/s
1.10.140.114 I slot print_timing: id  3 | task 0 | n_decoded =   1660, tg =  50.03 t/s, tg_3s =  53.76 t/s
