0.02.010.652 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.02.135.310 I srv    load_model: loading model 'unsloth/Qwen3.6-27B-GGUF:IQ4_XS'
0.02.439.257 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, abort
0.26.386.173 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.26.400.347 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.26.400.369 I srv  llama_server: model loaded
0.26.400.373 I srv  llama_server: listening on http://127.0.0.1:8080
0.28.069.715 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.28.069.767 I slot launch_slot_: id  3 | task 0 | processing task, is_child = 0
0.31.319.832 I slot print_timing: id  3 | task 0 | n_decoded =    110, tg =  36.66 t/s, tg_3s =  36.66 t/s
0.34.320.788 I slot print_timing: id  3 | task 0 | n_decoded =    219, tg =  36.49 t/s, tg_3s =  36.32 t/s
0.37.344.633 I slot print_timing: id  3 | task 0 | n_decoded =    329, tg =  36.45 t/s, tg_3s =  36.38 t/s
0.40.368.728 I slot print_timing: id  3 | task 0 | n_decoded =    439, tg =  36.43 t/s, tg_3s =  36.37 t/s
0.43.373.905 I slot print_timing: id  3 | task 0 | n_decoded =    548, tg =  36.40 t/s, tg_3s =  36.27 t/s
0.46.376.043 I slot print_timing: id  3 | task 0 | n_decoded =    657, tg =  36.38 t/s, tg_3s =  36.31 t/s
0.49.383.577 I slot print_timing: id  3 | task 0 | n_decoded =    766, tg =  36.36 t/s, tg_3s =  36.24 t/s
0.52.387.144 I slot print_timing: id  3 | task 0 | n_decoded =    875, tg =  36.36 t/s, tg_3s =  36.29 t/s
0.55.395.934 I slot print_timing: id  3 | task 0 | n_decoded =    984, tg =  36.34 t/s, tg_3s =  36.23 t/s
0.58.401.661 I slot print_timing: id  3 | task 0 | n_decoded =   1093, tg =  36.33 t/s, tg_3s =  36.26 t/s
1.01.407.559 I slot print_timing: id  3 | task 0 | n_decoded =   1202, tg =  36.33 t/s, tg_3s =  36.26 t/s
1.04.424.391 I slot print_timing: id  3 | task 0 | n_decoded =   1311, tg =  36.31 t/s, tg_3s =  36.13 t/s
1.07.439.316 I slot print_timing: id  3 | task 0 | n_decoded =   1420, tg =  36.30 t/s, tg_3s =  36.15 t/s
1.10.459.366 I slot print_timing: id  3 | task 0 | n_decoded =   1529, tg =  36.28 t/s, tg_3s =  36.09 t/s
1.13.475.183 I slot print_timing: id  3 | task 0 | n_decoded =   1638, tg =  36.27 t/s, tg_3s =  36.14 t/s
1.16.496.342 I slot print_timing: id  3 | task 0 | n_decoded =   1747, tg =  36.26 t/s, tg_3s =  36.08 t/s
1.19.518.955 I slot print_timing: id  3 | task 0 | n_decoded =   1856, tg =  36.25 t/s, tg_3s =  36.06 t/s
1.22.070.311 I slot print_timing: id  3 | task 0 | prompt eval time =     249.22 ms /    55 tokens (    4.53 ms per token,   220.69 tokens per second)
1.22.070.314 I slot print_timing: id  3 | task 0 |        eval time =   53751.29 ms /  1948 tokens (   27.59 ms per token,    36.24 tokens per second)
1.22.070.315 I slot print_timing: id  3 | task 0 |       total time =   54000.51 ms /  2003 tokens
1.22.070.318 I slot print_timing: id  3 | task 0 |    graphs reused =       1940
1.22.070.343 I slot      release: id  3 | task 0 | stop processing: n_tokens = 2002, truncated = 0
1.22.095.641 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = -1
1.22.095.684 I slot launch_slot_: id  2 | task 1951 | processing task, is_child = 0
1.25.553.191 I slot print_timing: id  2 | task 1951 | n_decoded =    110, tg =  36.59 t/s, tg_3s =  36.59 t/s
1.28.555.196 I slot print_timing: id  2 | task 1951 | n_decoded =    219, tg =  36.45 t/s, tg_3s =  36.31 t/s
1.31.564.735 I slot print_timing: id  2 | task 1951 | n_decoded =    328, tg =  36.37 t/s, tg_3s =  36.22 t/s
1.34.571.270 I slot print_timing: id  2 | task 1951 | n_decoded =    437, tg =  36.34 t/s, tg_3s =  36.25 t/s
1.37.582.998 I slot print_timing: id  2 | task 1951 | n_decoded =    546, tg =  36.31 t/s, tg_3s =  36.19 t/s
1.40.591.056 I slot print_timing: id  2 | task 1951 | n_decoded =    655, tg =  36.30 t/s, tg_3s =  36.24 t/s
1.43.603.720 I slot print_timing: id  2 | task 1951 | n_decoded =    764, tg =  36.28 t/s, tg_3s =  36.18 t/s
1.46.613.652 I slot print_timing: id  2 | task 1951 | n_decoded =    873, tg =  36.27 t/s, tg_3s =  36.21 t/s
1.49.623.555 I slot print_timing: id  2 | task 1951 | n_decoded =    982, tg =  36.27 t/s, tg_3s =  36.21 t/s
1.52.643.651 I slot print_timing: id  2 | task 1951 | n_decoded =   1091, tg =  36.25 t/s, tg_3s =  36.09 t/s
1.55.661.594 I slot print_timing: id  2 | task 1951 | n_decoded =   1200, tg =  36.24 t/s, tg_3s =  36.12 t/s
1.58.683.972 I slot print_timing: id  2 | task 1951 | n_decoded =   1309, tg =  36.22 t/s, tg_3s =  36.06 t/s
2.01.702.585 I slot print_timing: id  2 | task 1951 | n_decoded =   1418, tg =  36.21 t/s, tg_3s =  36.11 t/s
2.04.726.113 I slot print_timing: id  2 | task 1951 | n_decoded =   1527, tg =  36.20 t/s, tg_3s =  36.05 t/s
2.07.752.104 I slot print_timing: id  2 | task 1951 | n_decoded =   1636, tg =  36.19 t/s, tg_3s =  36.02 t/s
2.10.777.558 I slot print_timing: id  2 | task 1951 | n_decoded =   1745, tg =  36.18 t/s, tg_3s =  36.03 t/s
2.13.781.178 I slot print_timing: id  2 | task 1951 | n_decoded =   1853, tg =  36.17 t/s, tg_3s =  35.96 t/s
2.16.808.601 I slot print_timing: id  2 | task 1951 | n_decoded =   1962, tg =  36.16 t/s, tg_3s =  36.00 t/s
2.19.812.793 I slot print_timing: id  2 | task 1951 | n_decoded =   2070, tg =  36.15 t/s, tg_3s =  35.95 t/s
2.22.813.137 I slot print_timing: id  2 | task 1951 | n_decoded =   2178, tg =  36.14 t/s, tg_3s =  36.00 t/s
2.25.840.883 I slot print_timing: id  2 | task 1951 | n_decoded =   2287, tg =  36.13 t/s, tg_3s =  36.00 t/s
2.28.850.705 I slot print_timing: id  2 | task 1951 | n_decoded =   2395, tg =  36.12 t/s, tg_3s =  35.88 t/s
2.31.856.032 I slot print_timing: id  2 | task 1951 | n_decoded =   2503, tg =  36.11 t/s, tg_3s =  35.94 t/s
2.34.871.136 I slot print_timing: id  2 | task 1951 | n_decoded =   2611, tg =  36.10 t/s, tg_3s =  35.82 t/s
2.37.885.687 I slot print_timing: id  2 | task 1951 | n_decoded =   2719, tg =  36.09 t/s, tg_3s =  35.83 t/s
2.40.905.654 I slot print_timing: id  2 | task 1951 | n_decoded =   2827, tg =  36.08 t/s, tg_3s =  35.76 t/s
2.43.923.908 I slot print_timing: id  2 | task 1951 | n_decoded =   2935, tg =  36.07 t/s, tg_3s =  35.78 t/s
2.46.941.967 I slot print_timing: id  2 | task 1951 | n_decoded =   3043, tg =  36.06 t/s, tg_3s =  35.78 t/s
2.49.968.645 I slot print_timing: id  2 | task 1951 | n_decoded =   3151, tg =  36.04 t/s, tg_3s =  35.68 t/s
2.52.991.209 I slot print_timing: id  2 | task 1951 | n_decoded =   3259, tg =  36.03 t/s, tg_3s =  35.73 t/s
2.55.992.459 I slot print_timing: id  2 | task 1951 | n_decoded =   3366, tg =  36.02 t/s, tg_3s =  35.65 t/s
2.59.019.160 I slot print_timing: id  2 | task 1951 | n_decoded =   3474, tg =  36.01 t/s, tg_3s =  35.68 t/s
3.02.022.317 I slot print_timing: id  2 | task 1951 | n_decoded =   3581, tg =  36.00 t/s, tg_3s =  35.63 t/s
3.05.023.042 I slot print_timing: id  2 | task 1951 | n_decoded =   3688, tg =  35.99 t/s, tg_3s =  35.66 t/s
3.08.023.797 I slot print_timing: id  2 | task 1951 | n_decoded =   3795, tg =  35.98 t/s, tg_3s =  35.66 t/s
3.11.033.871 I slot print_timing: id  2 | task 1951 | n_decoded =   3902, tg =  35.97 t/s, tg_3s =  35.55 t/s
3.14.041.714 I slot print_timing: id  2 | task 1951 | n_decoded =   4009, tg =  35.96 t/s, tg_3s =  35.57 t/s
3.17.056.079 I slot print_timing: id  2 | task 1951 | n_decoded =   4116, tg =  35.94 t/s, tg_3s =  35.50 t/s
3.20.069.469 I slot print_timing: id  2 | task 1951 | n_decoded =   4223, tg =  35.93 t/s, tg_3s =  35.51 t/s
3.23.082.592 I slot print_timing: id  2 | task 1951 | n_decoded =   4330, tg =  35.92 t/s, tg_3s =  35.51 t/s
3.26.102.533 I slot print_timing: id  2 | task 1951 | n_decoded =   4437, tg =  35.91 t/s, tg_3s =  35.43 t/s
3.29.118.231 I slot print_timing: id  2 | task 1951 | n_decoded =   4544, tg =  35.90 t/s, tg_3s =  35.48 t/s
3.32.140.922 I slot print_timing: id  2 | task 1951 | n_decoded =   4651, tg =  35.89 t/s, tg_3s =  35.40 t/s
3.35.160.901 I slot print_timing: id  2 | task 1951 | n_decoded =   4758, tg =  35.88 t/s, tg_3s =  35.43 t/s
3.38.186.099 I slot print_timing: id  2 | task 1951 | n_decoded =   4865, tg =  35.87 t/s, tg_3s =  35.37 t/s
3.41.207.945 I slot print_timing: id  2 | task 1951 | n_decoded =   4972, tg =  35.86 t/s, tg_3s =  35.41 t/s
3.44.229.876 I slot print_timing: id  2 | task 1951 | n_decoded =   5079, tg =  35.85 t/s, tg_3s =  35.41 t/s
